,acchr,dayofweek,accmon,accday,num
10390,13,6,3,18,1
10392,17,2,5,9,1
10407,5,3,1,18,1
10409,7,2,2,14,1
10412,19,2,3,7,1
10415,19,7,3,26,1
10416,12,1,3,27,1
10417,17,3,2,15,1
10421,4,5,3,3,1
10424,11,4,4,6,1
10426,0,1,5,1,1
10430,17,3,4,26,1
10432,12,4,5,25,1
10434,22,6,5,27,1
10435,16,3,2,22,1
10436,9,5,6,2,1
10437,21,5,6,23,1
10439,10,6,6,10,1
10441,10,6,7,1,1
10442,20,6,7,1,1
10443,7,2,7,4,1
10444,8,6,7,15,1
10445,7,4,7,20,1
10446,15,6,7,15,1
10448,23,7,8,6,1
10449,19,7,8,13,1
10451,12,1,9,18,1
10452,1,7,9,24,1
10461,12,2,10,17,1
10462,18,3,10,18,1
10465,15,3,10,11,1
10469,14,7,11,12,1
10473,10,2,11,28,1
10474,99,3,12,6,1
10478,13,4,12,21,1
10479,22,5,12,29,1
10480,7,4,11,9,1
10485,7,3,11,29,1
10488,12,6,12,30,1
10491,10,3,1,25,1
10492,6,6,2,4,1
10493,6,6,2,4,1
10502,14,4,3,16,1
10506,4,6,4,1,1
10507,12,1,4,3,1
10509,18,7,4,9,1
10512,1,1,5,1,1
10514,11,4,5,4,1
10516,21,5,5,5,1
10520,18,7,5,28,1
10521,9,3,5,31,1
10527,12,2,6,6,1
10528,13,5,6,9,1
10532,16,2,6,27,1
10534,15,3,7,5,1
10536,9,6,7,15,1
10540,10,7,7,23,1
10541,15,7,7,30,1
10544,9,5,8,11,1
10545,15,1,8,14,1
10547,15,6,8,26,1
10548,6,6,9,9,1
10549,10,3,9,20,1
10551,2,4,9,21,1
10554,13,6,9,23,1
10555,16,1,9,25,1
10560,15,3,10,11,1
10562,15,4,10,26,1
10567,7,1,11,13,1
10568,8,4,11,16,1
10572,19,7,12,3,1
10575,12,6,12,30,1
10576,6,5,12,8,1
10578,8,4,1,5,1
10579,11,4,1,5,1
10584,16,2,1,10,1
10587,19,2,1,10,1
10589,23,3,1,11,1
10590,17,4,1,12,1
10594,7,7,1,15,1
10595,12,7,1,15,1
10597,8,4,1,19,1
10598,4,6,1,21,1
10599,15,2,1,17,1
10606,10,6,1,21,1
10612,11,3,2,1,1
10614,20,7,2,5,1
10616,12,4,2,2,1
10618,5,7,2,5,1
10620,22,3,2,8,1
10624,12,7,1,22,1
10626,14,3,2,15,1
10629,14,5,2,17,1
10633,8,5,2,17,1
10640,14,3,2,15,1
10641,23,6,2,25,1
10644,0,7,2,5,1
10645,12,2,2,21,1
10647,14,4,2,23,1
10649,18,5,2,10,1
10651,9,2,1,10,1
10660,11,5,3,17,1
10662,6,6,3,18,1
10663,9,6,3,18,1
10670,14,4,3,2,1
10671,21,1,3,6,1
10672,5,5,3,10,1
10673,9,5,3,10,1
10674,8,2,3,14,1
10682,9,4,4,13,1
10684,14,4,1,19,1
10685,18,1,1,23,1
10686,15,3,4,12,1
10695,4,5,5,12,1
10697,10,1,5,8,1
10699,9,2,4,18,1
10702,8,4,5,4,1
10705,11,4,4,27,1
10707,12,3,5,24,1
10708,17,3,5,24,1
10710,23,4,5,25,1
10712,15,5,5,26,1
10715,11,3,5,17,1
10716,18,3,5,17,1
10718,10,4,5,25,1
10719,11,2,5,30,1
10722,23,1,5,29,1
10726,11,4,6,8,1
10727,3,7,6,4,1
10730,5,2,6,6,1
10732,22,5,6,16,1
10734,9,2,6,13,1
10736,11,2,5,9,1
10737,13,6,6,3,1
10750,16,3,7,19,1
10753,17,1,6,12,1
10762,11,2,7,4,1
10763,14,4,7,6,1
10764,0,5,7,7,1
10765,17,6,7,8,1
10767,19,1,7,10,1
10772,9,4,8,17,1
10773,14,1,8,7,1
10777,15,7,6,18,1
10778,18,1,6,19,1
10779,9,2,6,20,1
10782,18,4,6,22,1
10786,5,2,8,8,1
10788,4,1,7,24,1
10794,13,1,7,31,1
10795,21,3,8,16,1
10798,14,3,8,2,1
10800,0,4,6,15,1
10801,17,6,7,8,1
10803,17,2,4,25,1
10804,14,3,7,26,1
10806,23,2,8,15,1
10818,15,1,8,14,1
10824,2,2,9,12,1
10829,9,1,8,14,1
10835,15,7,9,17,1
10836,10,7,9,24,1
10838,15,4,9,21,1
10843,16,2,10,10,1
10851,14,2,10,17,1
10852,18,2,10,17,1
10854,13,5,9,15,1
10855,4,6,9,16,1
10857,8,1,9,18,1
10858,18,1,9,18,1
10859,3,2,9,19,1
10860,9,2,9,19,1
10861,15,3,9,20,1
10863,14,6,9,23,1
10864,22,7,10,1,1
10867,11,7,10,8,1
10869,7,1,10,9,1
10874,11,6,10,14,1
10877,5,6,10,21,1
10878,16,7,10,29,1
10882,14,3,11,8,1
10884,20,4,8,31,1
10886,9,1,9,18,1
10896,12,3,9,13,1
10906,0,2,12,5,1
10908,20,2,10,24,1
10910,1,1,10,30,1
10911,4,1,10,30,1
10912,15,3,11,1,1
10918,22,5,12,15,1
10923,7,3,11,8,1
10927,15,7,10,15,1
10929,0,4,12,21,1
10930,12,5,12,22,1
10932,14,2,12,26,1
10933,11,3,12,27,1
10934,10,2,8,29,1
10937,9,7,12,10,1
10938,14,7,12,10,1
10940,16,4,12,14,1
10942,6,2,11,21,1
10944,10,5,12,1,1
10945,18,7,12,3,1
10946,19,3,12,6,1
10947,14,5,12,8,1
10958,11,5,12,22,1
10960,7,1,12,25,1
10963,16,1,10,2,1
10965,11,7,11,26,1
10978,10,6,3,18,1
10979,17,3,10,25,1
10980,13,3,1,18,1
10989,6,3,1,25,1
10999,17,2,5,16,1
11001,14,5,6,2,1
11006,17,3,6,21,1
11008,13,4,7,6,1
11011,14,4,7,13,1
11012,13,7,7,16,1
11013,13,1,7,24,1
11014,12,1,7,31,1
11015,15,7,7,23,1
11016,18,4,8,3,1
11017,15,6,8,5,1
11018,10,1,8,7,1
11019,11,4,8,24,1
11020,11,3,8,30,1
11022,12,1,8,21,1
11023,11,4,8,17,1
11025,13,3,9,13,1
11026,17,3,9,13,1
11029,15,7,10,1,1
11030,18,2,10,10,1
11035,9,6,11,11,1
11036,11,4,11,16,1
11037,8,5,11,24,1
11038,18,6,11,25,1
11041,10,5,12,29,1
11045,12,2,4,4,1
11046,13,6,5,13,1
11047,19,5,1,6,1
11050,16,2,6,20,1
11054,10,6,8,19,1
11056,12,2,9,12,1
11057,12,2,5,16,1
11059,18,4,6,15,1
11060,7,3,10,18,1
11068,6,2,12,26,1
11069,15,4,12,28,1
11070,12,7,3,12,1
11072,16,5,2,17,1
11073,8,6,5,6,1
11074,17,4,11,30,1
11075,7,2,12,12,1
11078,14,3,1,4,1
11080,6,2,1,24,1
11081,19,2,1,31,1
11082,1,6,3,4,1
11084,6,3,1,11,1
11085,19,6,1,28,1
11089,19,6,2,18,1
11093,6,2,2,14,1
11095,0,6,3,4,1
11099,17,6,4,1,1
11100,15,4,2,23,1
11102,15,4,3,9,1
11103,12,1,3,20,1
11109,20,7,4,2,1
11110,1,6,4,8,1
11112,15,2,4,11,1
11113,13,5,4,14,1
11115,11,6,4,22,1
11117,16,4,1,12,1
11123,14,1,1,9,1
11126,21,7,4,2,1
11127,11,5,4,7,1
11128,10,5,4,7,1
11132,11,1,4,24,1
11134,17,4,5,4,1
11137,7,4,4,6,1
11138,21,6,4,29,1
11139,3,6,5,27,1
11140,15,4,4,20,1
11152,13,6,5,27,1
11158,14,5,6,23,1
11166,0,2,6,13,1
11167,12,5,6,16,1
11169,10,1,6,26,1
11173,7,3,2,8,1
11174,9,5,3,3,1
11175,13,5,3,10,1
11176,16,4,3,23,1
11177,6,5,3,31,1
11178,12,7,5,7,1
11185,16,7,7,16,1
11187,15,1,7,24,1
11188,3,4,7,20,1
11190,20,7,6,11,1
11191,10,1,7,3,1
11192,14,3,7,19,1
11195,7,4,7,27,1
11196,14,5,7,28,1
11199,15,4,8,3,1
11200,10,6,8,5,1
11201,19,7,2,19,1
11211,12,5,8,25,1
11215,14,5,9,1,1
11218,13,1,9,11,1
11222,14,1,5,1,1
11224,5,5,9,8,1
11226,20,6,9,16,1
11227,14,5,9,8,1
11228,9,1,9,25,1
11230,22,7,10,1,1
11239,11,1,10,9,1
11243,17,1,10,23,1
11248,19,6,10,14,1
11249,5,2,11,7,1
11253,3,6,11,11,1
11258,12,3,11,22,1
11259,9,4,11,23,1
11261,17,4,11,30,1
11262,14,7,12,3,1
11270,19,5,12,15,1
11271,5,6,12,16,1
11272,11,4,11,16,1
11274,14,2,12,12,1
11277,13,2,12,26,1
11288,12,1,10,9,1
11291,20,1,11,6,1
11292,22,4,8,10,1
11297,21,7,1,8,1
11298,6,3,1,11,1
11299,14,6,1,14,1
11300,11,2,1,17,1
11303,5,5,1,20,1
11307,18,5,1,6,1
11308,18,6,2,4,1
11309,8,5,2,10,1
11311,17,2,2,14,1
11312,5,7,2,19,1
11314,10,1,3,20,1
11315,18,5,3,3,1
11318,6,3,3,22,1
11320,13,5,3,24,1
11322,6,3,4,5,1
11323,7,3,4,5,1
11326,8,5,4,14,1
11327,11,5,4,21,1
11329,13,3,4,26,1
11330,8,2,4,4,1
11331,16,2,4,18,1
11332,10,6,4,15,1
11336,16,3,5,3,1
11338,14,5,5,5,1
11340,16,4,5,18,1
11342,19,1,5,29,1
11343,16,4,5,18,1
11346,8,2,5,9,1
11348,22,7,6,4,1
11353,10,4,6,22,1
11356,21,2,6,13,1
11357,13,6,6,17,1
11358,2,1,6,5,1
11361,23,2,7,4,1
11368,9,6,7,29,1
11369,6,4,8,10,1
11373,12,3,8,23,1
11374,20,6,8,26,1
11375,13,3,9,6,1
11379,11,1,9,11,1
11381,15,4,8,31,1
11382,3,7,10,1,1
11388,14,5,10,6,1
11390,10,3,10,11,1
11392,13,5,10,20,1
11393,3,1,8,14,1
11395,15,6,11,11,1
11398,13,4,11,16,1
11399,15,5,4,14,1
11400,6,3,11,15,1
11402,16,5,6,23,1
11403,17,7,6,25,1
11406,17,6,11,25,1
11407,13,7,8,27,1
11408,15,7,12,3,1
11412,11,3,12,20,1
11414,22,7,12,17,1
11417,13,2,12,26,1
11418,6,3,12,27,1
11420,16,2,8,22,1
11421,11,5,6,9,1
11422,16,4,1,26,1
11423,12,1,3,13,1
11425,21,5,3,31,1
11428,19,3,4,12,1
11433,12,2,8,29,1
11436,15,6,9,23,1
11438,18,1,10,2,1
11441,9,2,2,7,1
11442,3,3,4,5,1
11443,6,4,3,9,1
11450,21,5,3,3,1
11453,15,2,3,14,1
11454,7,5,3,17,1
11455,10,3,3,8,1
11456,18,1,3,13,1
11461,16,4,8,3,1
11462,12,1,10,16,1
11463,14,7,10,29,1
11466,12,7,1,1,1
11467,21,3,1,11,1
11476,16,4,1,26,1
11477,20,5,2,17,1
11487,9,3,3,22,1
11488,12,5,4,7,1
11489,21,5,4,7,1
11491,13,6,4,8,1
11498,12,3,5,10,1
11500,17,6,5,6,1
11505,15,4,5,18,1
11508,9,7,5,21,1
11512,6,5,4,21,1
11516,10,6,5,27,1
11517,9,2,7,18,1
11522,11,3,7,12,1
11523,20,7,7,9,1
11525,15,1,7,10,1
11528,23,2,8,1,1
11529,15,1,7,31,1
11534,15,1,5,8,1
11536,23,6,7,29,1
11537,6,5,8,4,1
11539,16,6,6,17,1
11540,6,2,6,20,1
11541,10,3,6,28,1
11543,11,5,9,8,1
11545,9,6,7,8,1
11546,15,2,8,29,1
11549,11,2,9,12,1
11551,21,6,9,2,1
11554,15,4,9,7,1
11556,5,6,9,16,1
11559,5,4,9,21,1
11560,12,7,9,24,1
11565,12,6,9,23,1
11569,11,2,10,17,1
11572,16,5,8,4,1
11578,5,3,10,11,1
11579,16,7,10,8,1
11580,11,7,10,29,1
11584,10,5,12,1,1
11586,22,4,10,26,1
11590,7,3,10,11,1
11591,18,7,11,19,1
11594,6,3,11,22,1
11595,7,6,11,25,1
11598,14,7,12,10,1
11604,9,2,10,24,1
11608,15,4,12,21,1
11615,1,5,1,13,1
11617,13,6,1,21,1
11620,11,2,2,7,1
11621,16,3,2,15,1
11622,16,6,2,18,1
11623,9,3,2,22,1
11626,17,4,2,23,1
11630,17,1,4,3,1
11637,6,4,5,4,1
11639,15,5,5,19,1
11641,16,4,6,1,1
11643,10,3,5,31,1
11645,11,4,6,1,1
11646,18,2,6,6,1
11657,16,4,6,29,1
11658,8,5,6,23,1
11665,17,6,7,15,1
11666,13,3,7,19,1
11670,18,6,7,1,1
11671,1,4,7,27,1
11675,0,4,8,3,1
11676,14,6,8,5,1
11677,17,3,8,9,1
11681,22,2,8,22,1
11684,13,6,8,19,1
11688,20,1,9,18,1
11690,12,1,9,18,1
11699,15,3,10,25,1
11704,7,7,11,12,1
11708,16,7,12,10,1
11709,9,6,12,9,1
11710,10,2,12,5,1
11713,13,4,12,21,1
11715,16,2,12,26,1
11717,13,4,11,2,1
11728,10,4,4,20,1
11731,10,2,5,23,1
11733,7,5,9,8,1
11736,14,6,11,4,1
11738,17,3,1,18,1
11740,18,2,1,31,1
11741,16,5,2,3,1
11742,15,4,2,9,1
11747,12,7,2,26,1
11748,14,6,3,4,1
11749,22,7,3,5,1
11752,14,2,3,28,1
11757,17,3,5,10,1
11761,12,1,7,3,1
11763,13,4,7,6,1
11765,15,3,8,2,1
11768,20,1,8,21,1
11772,20,7,10,15,1
11776,14,5,11,10,1
11779,12,6,12,30,1
11781,18,7,12,31,1
11785,17,5,1,27,1
11786,2,1,1,30,1
11789,14,6,2,4,1
11794,6,4,2,16,1
11795,4,5,2,17,1
11796,14,6,2,18,1
11800,19,6,3,11,1
11809,16,4,4,13,1
11813,5,4,4,20,1
11814,16,4,4,20,1
11815,12,5,4,21,1
11821,20,1,5,1,1
11824,16,1,5,22,1
11825,18,7,5,21,1
11826,8,1,5,29,1
11827,18,4,6,1,1
11829,15,1,6,19,1
11830,13,5,6,16,1
11832,20,6,6,24,1
11835,17,6,7,8,1
11837,22,4,7,13,1
11846,17,6,8,26,1
11847,18,1,8,28,1
11848,17,4,8,24,1
11853,11,2,9,5,1
11855,15,3,9,13,1
11856,10,2,9,19,1
11858,7,2,9,26,1
11859,13,3,8,30,1
11862,7,2,10,3,1
11866,12,1,10,9,1
11868,14,1,10,16,1
11869,15,1,10,23,1
11872,17,2,8,29,1
11873,18,4,11,2,1
11874,5,6,11,4,1
11876,16,3,11,15,1
11879,21,7,12,3,1
11880,10,2,12,5,1
11890,23,1,1,23,1
11892,15,2,1,24,1
11893,14,7,1,15,1
11898,10,4,2,23,1
11907,8,4,4,27,1
11912,20,6,4,29,1
11917,20,7,2,26,1
11918,17,6,5,20,1
11922,7,6,6,17,1
11923,12,3,6,28,1
11928,8,2,7,4,1
11930,11,5,7,7,1
11933,10,6,8,19,1
11934,17,3,8,9,1
11937,20,5,8,4,1
11941,14,3,7,12,1
11947,5,7,9,17,1
11948,10,7,9,24,1
11950,12,7,10,1,1
11954,2,1,10,23,1
11957,7,5,11,10,1
11964,16,5,11,17,1
11965,10,4,12,7,1
11967,17,5,12,8,1
11974,16,2,12,26,1
11976,12,6,12,30,1
11979,22,7,8,20,1
11980,18,1,7,17,1
11983,21,2,1,3,1
11988,14,4,5,11,1
11992,16,2,5,30,1
11994,15,6,6,24,1
11996,16,5,7,28,1
11997,4,5,7,21,1
11998,12,5,8,4,1
12006,18,1,9,18,1
12008,16,5,10,6,1
12011,10,2,11,14,1
12012,12,4,12,21,1
12015,18,7,1,1,1
12017,5,2,1,24,1
12019,10,3,1,25,1
12021,22,1,2,6,1
12026,13,7,2,19,1
12029,12,5,4,21,1
12030,10,4,6,1,1
12031,6,6,6,10,1
12033,11,4,5,25,1
12034,7,4,6,15,1
12036,12,7,7,9,1
12037,16,7,2,5,1
12038,15,4,5,11,1
12039,9,3,7,5,1
12041,9,3,8,2,1
12043,19,7,6,11,1
12045,12,1,7,31,1
12046,1,1,7,31,1
12049,16,2,8,8,1
12051,11,5,9,1,1
12052,11,7,10,1,1
12058,4,5,10,13,1
12059,6,6,10,28,1
12060,15,3,11,8,1
12062,19,2,11,28,1
12063,9,4,11,30,1
12065,2,6,11,25,1
12067,8,6,12,2,1
12072,16,4,12,28,1
12074,15,7,7,16,1
12077,6,4,2,23,1
12078,16,3,6,7,1
12082,0,1,7,10,1
12084,8,4,4,27,1
12085,9,2,8,15,1
12086,15,3,4,19,1
12087,0,2,10,10,1
12088,19,1,7,17,1
12090,13,3,5,24,1
12091,8,5,8,4,1
12092,0,7,7,23,1
12094,8,2,8,1,1
12096,15,3,7,26,1
12099,17,5,4,14,1
12100,14,4,12,7,1
12104,5,2,3,21,1
12105,11,3,5,31,1
12107,22,6,10,21,1
12110,13,1,10,30,1
12115,16,7,1,8,1
12116,15,1,1,9,1
12121,22,6,1,21,1
12124,12,7,1,29,1
12127,9,7,2,12,1
12132,11,4,3,2,1
12134,13,1,3,6,1
12136,6,2,3,7,1
12141,19,2,3,28,1
12142,15,6,4,15,1
12143,17,7,4,16,1
12146,15,1,4,10,1
12152,6,2,5,9,1
12154,14,5,5,26,1
12156,10,4,5,4,1
12157,21,5,6,9,1
12159,17,3,6,14,1
12160,18,7,6,18,1
12163,13,3,7,5,1
12164,9,7,7,9,1
12165,23,4,7,6,1
12166,11,6,6,10,1
12171,23,7,7,16,1
12174,9,2,8,8,1
12175,13,2,8,8,1
12177,18,7,8,13,1
12179,13,1,8,14,1
12180,17,3,8,16,1
12181,14,2,8,22,1
12185,9,2,5,23,1
12187,21,1,9,11,1
12193,11,5,9,22,1
12194,0,6,9,23,1
12195,16,2,7,25,1
12200,19,2,10,10,1
12205,2,6,10,28,1
12206,20,6,10,28,1
12210,15,3,11,22,1
12212,13,7,11,12,1
12216,20,3,12,6,1
12221,15,5,12,15,1
12222,10,4,12,21,1
12223,13,2,12,19,1
12231,15,2,1,3,1
12232,7,2,1,17,1
12233,15,2,2,21,1
12234,11,7,2,26,1
12236,15,7,5,7,1
12237,16,2,5,9,1
12239,14,4,5,11,1
12240,15,5,5,19,1
12241,15,7,6,18,1
12242,8,1,6,26,1
12243,19,2,7,4,1
12244,6,5,7,7,1
12245,20,7,7,9,1
12248,10,4,7,20,1
12249,15,4,7,20,1
12256,14,7,9,3,1
12259,14,6,9,9,1
12267,8,7,10,8,1
12275,7,7,11,12,1
12282,5,3,12,13,1
12284,14,2,12,19,1
12286,8,5,8,25,1
12287,11,6,10,21,1
12288,5,2,11,7,1
12293,7,2,1,31,1
12295,12,3,2,15,1
12296,5,4,3,2,1
12297,13,4,3,9,1
12299,21,3,3,22,1
12303,19,4,4,20,1
12305,14,5,4,28,1
12306,21,6,5,13,1
12310,13,2,7,4,1
12311,16,1,7,17,1
12317,21,7,8,27,1
12318,11,4,9,7,1
12319,8,5,9,22,1
12320,10,1,10,2,1
12321,15,5,10,6,1
12325,16,7,10,8,1
12326,18,4,10,26,1
12328,14,4,11,9,1
12330,12,2,12,12,1
12332,18,2,1,3,1
12338,10,4,1,19,1
12346,16,5,3,10,1
12347,13,3,3,1,1
12350,14,2,3,28,1
12356,21,2,4,4,1
12358,12,2,4,11,1
12359,13,4,4,20,1
12361,21,7,4,9,1
12363,17,1,4,10,1
12365,11,4,3,2,1
12366,14,6,3,11,1
12369,10,2,5,16,1
12370,17,6,4,1,1
12373,23,7,5,14,1
12374,3,7,5,7,1
12375,11,7,5,21,1
12377,11,4,5,4,1
12380,10,5,6,9,1
12390,10,7,7,23,1
12391,0,1,6,19,1
12394,13,3,4,19,1
12396,5,3,7,26,1
12399,13,6,8,26,1
12401,12,7,9,3,1
12402,17,7,9,3,1
12409,13,7,10,8,1
12413,5,5,9,29,1
12421,3,1,10,23,1
12423,13,1,10,23,1
12424,6,3,10,18,1
12427,12,7,11,12,1
12431,20,3,10,4,1
12433,2,1,11,20,1
12437,13,2,12,5,1
12446,9,7,10,8,1
12449,12,1,1,30,1
12452,13,7,2,26,1
12454,11,5,4,28,1
12455,6,7,6,4,1
12457,13,6,7,1,1
12458,17,6,7,15,1
12460,12,5,7,28,1
12462,17,7,7,23,1
12464,7,3,8,9,1
12465,12,1,8,14,1
12470,19,7,9,17,1
12471,15,7,9,24,1
12477,16,4,11,2,1
12486,15,5,2,3,1
12489,15,5,3,17,1
12490,7,4,4,6,1
12492,99,6,4,22,1
12497,17,5,5,12,1
12502,15,4,6,22,1
12507,18,6,8,5,1
12510,17,4,8,10,1
12512,0,7,9,3,1
12514,7,2,9,19,1
12518,16,2,10,24,1
12519,12,2,10,31,1
12520,7,7,7,30,1
12521,19,4,9,28,1
12522,21,7,11,26,1
12525,12,3,12,20,1
12527,12,6,1,7,1
12528,19,5,1,13,1
12530,14,5,1,27,1
12531,15,7,2,12,1
12533,3,7,3,19,1
12534,11,4,3,30,1
12536,16,3,4,19,1
12537,13,6,5,6,1
12538,8,7,5,7,1
12550,18,1,7,24,1
12553,3,1,9,11,1
12554,7,1,9,11,1
12557,8,7,10,1,1
12570,18,7,3,26,1
12574,9,7,5,28,1
12578,15,3,6,21,1
12579,9,2,7,4,1
12583,21,4,7,27,1
12594,6,2,1,24,1
12598,16,2,1,3,1
12600,7,1,1,30,1
12602,8,2,3,7,1
12604,16,6,3,18,1
12605,10,5,2,3,1
12607,11,2,3,7,1
12610,13,3,2,15,1
12613,18,2,1,3,1
12616,9,2,4,18,1
12617,11,2,5,2,1
12618,12,5,5,12,1
12623,10,5,6,23,1
12625,11,7,4,30,1
12627,11,2,3,14,1
12631,19,3,7,5,1
12633,6,4,5,25,1
12636,8,2,5,23,1
12637,17,5,7,21,1
12638,13,6,7,1,1
12647,20,1,8,21,1
12652,15,7,8,6,1
12656,13,7,8,13,1
12657,9,1,7,31,1
12659,12,3,9,20,1
12660,15,3,10,11,1
12664,20,5,9,8,1
12665,10,1,9,18,1
12666,21,6,8,12,1
12687,13,7,11,26,1
12688,12,4,11,30,1
12690,12,4,9,14,1
12691,7,4,12,21,1
12694,7,2,12,19,1
12695,14,5,12,8,1
12697,7,3,12,27,1
12707,12,2,1,3,1
12708,14,5,1,13,1
12711,10,4,2,16,1
12712,18,6,2,18,1
12715,5,5,3,24,1
12716,12,5,3,31,1
12719,12,4,4,6,1
12722,10,2,4,18,1
12723,9,1,5,8,1
12725,0,5,5,19,1
12727,2,6,5,27,1
12729,13,2,6,20,1
12732,14,5,6,30,1
12736,13,2,7,11,1
12738,16,4,8,3,1
12741,6,2,8,8,1
12744,20,7,4,30,1
12749,9,6,10,7,1
12750,18,4,10,12,1
12752,7,6,12,2,1
12754,14,7,10,29,1
12765,17,3,11,15,1
12766,6,6,12,30,1
12767,11,7,5,21,1
12773,17,4,11,16,1
12776,6,5,5,19,1
12779,19,2,2,14,1
12785,13,1,1,16,1
12786,13,6,1,28,1
12787,20,5,1,27,1
12789,15,3,2,1,1
12790,12,1,3,13,1
12793,5,7,4,2,1
12797,20,4,3,23,1
12798,9,4,4,20,1
12799,9,3,4,19,1
12806,16,7,5,7,1
12808,17,4,5,25,1
12809,13,2,5,30,1
12810,21,6,5,27,1
12811,12,4,6,8,1
12812,15,6,4,15,1
12814,14,7,5,21,1
12816,4,3,6,14,1
12823,11,4,6,22,1
12825,11,2,6,27,1
12828,5,6,7,1,1
12829,17,6,7,1,1
12831,18,1,7,10,1
12832,6,3,7,12,1
12833,12,4,7,13,1
12834,14,6,7,15,1
12835,13,6,7,22,1
12836,16,2,7,25,1
12841,9,3,7,26,1
12843,6,5,7,7,1
12845,17,7,7,30,1
12849,9,2,8,8,1
12850,9,6,8,12,1
12853,19,7,8,27,1
12854,9,2,8,29,1
12855,5,7,8,6,1
12857,14,4,8,31,1
12861,12,1,9,4,1
12864,11,4,9,14,1
12866,23,5,9,1,1
12869,6,6,9,16,1
12875,16,6,10,7,1
12877,14,1,10,16,1
12878,12,1,10,23,1
12879,10,1,10,23,1
12883,7,7,10,29,1
12888,20,1,10,30,1
12892,11,1,11,6,1
12893,7,2,11,7,1
12894,10,3,11,8,1
12901,14,3,11,22,1
12903,14,1,11,20,1
12908,16,7,7,30,1
12909,14,5,10,13,1
12914,6,2,12,5,1
12916,19,7,12,10,1
12921,13,7,12,3,1
12929,13,2,12,26,1
12937,16,3,11,15,1
12939,11,5,1,13,1
12942,12,7,1,29,1
12944,18,7,1,22,1
12946,4,3,2,15,1
12948,9,7,2,19,1
12952,3,3,3,22,1
12953,15,4,3,2,1
12954,11,7,3,19,1
12955,8,4,3,9,1
12956,17,4,3,23,1
12959,10,6,4,15,1
12961,9,3,4,12,1
12962,7,4,4,13,1
12963,19,2,4,18,1
12964,14,5,3,17,1
12968,5,2,4,11,1
12972,14,3,4,19,1
12975,5,1,4,3,1
12976,11,3,4,19,1
12977,15,5,4,21,1
12978,15,5,5,26,1
12982,9,6,5,6,1
12984,22,4,5,25,1
12985,13,6,5,27,1
12986,6,4,5,4,1
12989,14,4,5,11,1
12991,10,3,6,14,1
12992,17,3,6,28,1
12993,4,5,6,23,1
12995,13,1,6,12,1
12998,0,4,6,8,1
13002,11,1,6,26,1
13003,16,2,6,27,1
13005,15,7,3,12,1
13006,15,6,4,22,1
13010,10,4,7,6,1
13011,22,5,7,7,1
13013,8,5,7,28,1
13014,7,3,7,12,1
13015,12,7,7,2,1
13019,18,5,7,28,1
13021,11,5,7,7,1
13022,19,2,7,4,1
13024,18,3,8,23,1
13026,11,3,8,16,1
13028,18,7,8,20,1
13034,12,3,9,20,1
13035,13,5,9,29,1
13039,7,3,8,2,1
13040,6,2,10,17,1
13042,20,6,10,7,1
13045,8,7,10,8,1
13046,18,4,10,26,1
13047,5,2,10,3,1
13048,18,1,10,23,1
13051,18,1,11,13,1
13053,7,7,11,12,1
13054,18,1,11,20,1
